COUNTRY,Country,VARIABLE,Variable,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ALB,Albania,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,87599513.73,,
ALB,Albania,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,151685351.4,,
ALB,Albania,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,152505873.7,,
ALB,Albania,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,152326336.1,,
ALB,Albania,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,168115390.9,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,4533848.011,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,6141129.344,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,7505368.129,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,6416438.734,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,6844168.565,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,6835360.222,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,5346803.332,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,5589645.92,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,7301247.051,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,8526734.422,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,6977855.034,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,7894714.93,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,6727185.765,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,8835864.147,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,15336158.26,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,8374519.986,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,12779997.67,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,12965653.54,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,12114292.42,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,11302994.42,,
ALB,Albania,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,7882261.922,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,132505939.1,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,121917754.7,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,78394941.52,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,74043922.9,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,98118063.33,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,72394438.05,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,170553834.1,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,239734533.1,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,460436276.3,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,483358796.2,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,251886596.3,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,223834941.7,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,189568458.6,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,245416666.8,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,208983875.7,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,187610720.8,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,100379511.4,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,164651004.9,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,164620166.1,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,163629330.5,,
ALB,Albania,I-INV-MTN-RD,Total road spending,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,175997652.8,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2008,2008,AMD,Armenian Dram,0,Units,,,33554600000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2009,2009,AMD,Armenian Dram,0,Units,,,69704000000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2010,2010,AMD,Armenian Dram,0,Units,,,39271400000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2011,2011,AMD,Armenian Dram,0,Units,,,29500000000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2012,2012,AMD,Armenian Dram,0,Units,,,26013600000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2013,2013,AMD,Armenian Dram,0,Units,,,18961900000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2014,2014,AMD,Armenian Dram,0,Units,,,43510000000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2015,2015,AMD,Armenian Dram,0,Units,,,47782900000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2016,2016,AMD,Armenian Dram,0,Units,,,51074700000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2001,2001,AMD,Armenian Dram,0,Units,,,682000000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2002,2002,AMD,Armenian Dram,0,Units,,,450000000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2003,2003,AMD,Armenian Dram,0,Units,,,273500000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2004,2004,AMD,Armenian Dram,0,Units,,,2599900000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2005,2005,AMD,Armenian Dram,0,Units,,,11319400000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2006,2006,AMD,Armenian Dram,0,Units,,,12067200000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2007,2007,AMD,Armenian Dram,0,Units,,,13599000000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2008,2008,AMD,Armenian Dram,0,Units,,,22610000000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2009,2009,AMD,Armenian Dram,0,Units,,,42715900000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2010,2010,AMD,Armenian Dram,0,Units,,,18122000000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2011,2011,AMD,Armenian Dram,0,Units,,,15827300000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2012,2012,AMD,Armenian Dram,0,Units,,,13683100000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2013,2013,AMD,Armenian Dram,0,Units,,,12612600000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2014,2014,AMD,Armenian Dram,0,Units,,,36875000000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2015,2015,AMD,Armenian Dram,0,Units,,,41215200000,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,NAT,National currency,2016,2016,AMD,Armenian Dram,0,Units,,,48077000000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2005,2005,AMD,Armenian Dram,0,Units,,,5000000000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2006,2006,AMD,Armenian Dram,0,Units,,,5000000000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2007,2007,AMD,Armenian Dram,0,Units,,,5000000000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2008,2008,AMD,Armenian Dram,0,Units,,,5000000000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2009,2009,AMD,Armenian Dram,0,Units,,,5004800000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010,2010,AMD,Armenian Dram,0,Units,,,5441300000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011,2011,AMD,Armenian Dram,0,Units,,,5314300000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012,2012,AMD,Armenian Dram,0,Units,,,5527700000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013,2013,AMD,Armenian Dram,0,Units,,,5485800000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014,2014,AMD,Armenian Dram,0,Units,,,5550300000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015,2015,AMD,Armenian Dram,0,Units,,,5958700000,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016,2016,AMD,Armenian Dram,0,Units,,,6160200000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2008,2008,AMD,Armenian Dram,0,Units,,,23538000000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2009,2009,AMD,Armenian Dram,0,Units,,,38966900000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2010,2010,AMD,Armenian Dram,0,Units,,,23675600000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2011,2011,AMD,Armenian Dram,0,Units,,,1.41268E+11,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2012,2012,AMD,Armenian Dram,0,Units,,,17308600000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2013,2013,AMD,Armenian Dram,0,Units,,,10306100000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2014,2014,AMD,Armenian Dram,0,Units,,,19886800000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2015,2015,AMD,Armenian Dram,0,Units,,,9713400000,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,NAT,National currency,2016,2016,AMD,Armenian Dram,0,Units,,,6638400000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2005,2005,AMD,Armenian Dram,0,Units,,,16319400000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2006,2006,AMD,Armenian Dram,0,Units,,,17067200000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2007,2007,AMD,Armenian Dram,0,Units,,,18599000000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2008,2008,AMD,Armenian Dram,0,Units,,,27610000000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2009,2009,AMD,Armenian Dram,0,Units,,,47720700000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2010,2010,AMD,Armenian Dram,0,Units,,,23563300000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2011,2011,AMD,Armenian Dram,0,Units,,,21141600000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2012,2012,AMD,Armenian Dram,0,Units,,,19210800000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2013,2013,AMD,Armenian Dram,0,Units,,,18098400000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2014,2014,AMD,Armenian Dram,0,Units,,,42425300000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2015,2015,AMD,Armenian Dram,0,Units,,,47173900000,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,NAT,National currency,2016,2016,AMD,Armenian Dram,0,Units,,,54237200000,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,74571644.08,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,137342993.2,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,79207717.1,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,56912143.86,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,50385177.3,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,34859272.55,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,78787965.49,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,90106584.45,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,96063309.05,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,1371162.955,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,830497.6453,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,418033.5549,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,3922718.271,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,19844406,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,23152249.18,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,29064418.11,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,50168734.25,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,84090704.62,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,36624588.07,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,30568760.93,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,26504907.14,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,23166048.7,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,66731875.4,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,77721561.48,,
ARM,Armenia,I-INV-RD,Road infrastructure investment,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,90347238.43,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,8765661.608,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,9593049.414,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,10686233.59,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,11094368.48,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,9852470.825,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,10996875.13,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,10264010.05,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,10707454.83,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,10075980.36,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,10044255.67,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,11236618.25,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,11576368.29,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,52310781.78,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,76779391.14,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,47752059.44,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,272538173.6,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,33524651.72,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,18946579.66,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,36011043.72,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,18317040.14,,
ARM,Armenia,I-CPV-TOT-INLD,Total inland transport infrastructure capital value,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,12485764.4,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,28610067.61,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,32745298.59,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,39750651.7,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,61263102.73,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,93943175.45,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,47621463.2,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,40832770.98,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,37212361.97,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,33242029.06,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,76776131.07,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,88958179.72,,
ARM,Armenia,I-INV-MTN-RD,Total road spending,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,101923606.7,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,63753084.05,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,129135349.9,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,75408093.88,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,61165050.17,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,53383467.26,,
ARM,Armenia,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,37014021.32,,
